datetime_of_operation,alpha,temperature,mondrian,image_path,image_name,point_prediction,prediction_set,set_size,Nominal_prob,Defective_prob,nominal_description,defective_description
2025-11-22T07:47:10.126690,0.1,1.0,False,img_0,img_0,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_32,Defective: defective_16
2025-11-22T07:47:10.126690,0.1,1.0,False,img_1,img_1,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_28,Defective: defective_5
2025-11-22T07:47:10.126690,0.1,1.0,False,img_2,img_2,Defective,Defective,1,0.5,0.5,Nominal: nominal_20,Defective: defective_16
2025-11-22T07:47:10.126690,0.1,1.0,False,img_3,img_3,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_17,Defective: defective_16
2025-11-22T07:47:10.126690,0.1,1.0,False,img_4,img_4,Defective,Defective,1,0.5,0.5,Nominal: nominal_28,Defective: defective_4
2025-11-22T07:47:10.126690,0.1,1.0,False,img_5,img_5,Nominal,Nominal,1,0.501,0.499,Nominal: nominal_25,Defective: defective_16
2025-11-22T07:47:10.126690,0.1,1.0,False,img_6,img_6,Defective,Defective,1,0.5,0.5,Nominal: nominal_28,Defective: defective_5
2025-11-22T07:47:10.126690,0.1,1.0,False,img_7,img_7,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_1,Defective: defective_16
2025-11-22T07:47:10.126690,0.1,1.0,False,img_8,img_8,Nominal,Nominal,1,0.501,0.499,Nominal: nominal_7,Defective: defective_16
2025-11-22T07:47:10.126690,0.1,1.0,False,img_9,img_9,Nominal,Nominal,1,0.501,0.499,Nominal: nominal_25,Defective: defective_5
2025-11-22T07:47:10.126690,0.1,1.0,False,img_10,img_10,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_25,Defective: defective_5
2025-11-22T07:47:10.126690,0.1,1.0,False,img_11,img_11,Defective,Defective,1,0.5,0.5,Nominal: nominal_28,Defective: defective_17
2025-11-22T07:47:10.126690,0.1,1.0,False,img_12,img_12,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_20,Defective: defective_16
2025-11-22T07:47:10.126690,0.1,1.0,False,img_13,img_13,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_19,Defective: defective_7
2025-11-22T07:47:10.126690,0.1,1.0,False,img_14,img_14,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_30,Defective: defective_6
2025-11-22T07:47:10.126690,0.1,1.0,False,img_15,img_15,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_20,Defective: defective_5
2025-11-22T07:47:10.126690,0.1,1.0,False,img_16,img_16,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_25,Defective: defective_5
2025-11-22T07:47:10.126690,0.1,1.0,False,img_17,img_17,Defective,Defective,1,0.5,0.5,Nominal: nominal_34,Defective: defective_16
2025-11-22T07:47:10.126690,0.1,1.0,False,img_18,img_18,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_19,Defective: defective_5
2025-11-22T07:47:10.126690,0.1,1.0,False,img_19,img_19,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_25,Defective: defective_16
2025-11-22T07:47:10.126690,0.1,1.0,False,img_20,img_20,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_3,Defective: defective_5
2025-11-22T07:47:10.126690,0.1,1.0,False,img_21,img_21,Nominal,Nominal,1,0.501,0.499,Nominal: nominal_25,Defective: defective_16
2025-11-22T07:47:10.126690,0.1,1.0,False,img_22,img_22,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_17,Defective: defective_16
2025-11-22T07:47:10.126690,0.1,1.0,False,img_23,img_23,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_25,Defective: defective_16
2025-11-22T07:47:10.126690,0.1,1.0,False,img_24,img_24,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_4,Defective: defective_5
2025-11-22T07:47:10.126690,0.1,1.0,False,img_25,img_25,Nominal,Nominal,1,0.501,0.499,Nominal: nominal_33,Defective: defective_6
2025-11-22T07:47:10.126690,0.1,1.0,False,img_26,img_26,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_18,Defective: defective_16
2025-11-22T07:47:10.126690,0.1,1.0,False,img_27,img_27,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_24,Defective: defective_7
2025-11-22T07:47:10.126690,0.1,1.0,False,img_28,img_28,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_3,Defective: defective_19
2025-11-22T07:47:10.126690,0.1,1.0,False,img_29,img_29,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_24,Defective: defective_7
2025-11-22T07:47:10.126690,0.1,1.0,False,img_30,img_30,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_7,Defective: defective_5
2025-11-22T07:47:10.126690,0.1,1.0,False,img_31,img_31,Nominal,Nominal,1,0.501,0.499,Nominal: nominal_25,Defective: defective_16
2025-11-22T07:47:10.126690,0.1,1.0,False,img_32,img_32,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_17,Defective: defective_7
2025-11-22T07:47:10.126690,0.1,1.0,False,img_33,img_33,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_13,Defective: defective_16
2025-11-22T07:47:10.126690,0.1,1.0,False,img_34,img_34,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_28,Defective: defective_16
2025-11-22T07:47:10.126690,0.1,1.0,False,img_35,img_35,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_28,Defective: defective_17
2025-11-22T07:47:10.126690,0.1,1.0,False,img_36,img_36,Defective,Nominal|Defective,2,0.5,0.5,Nominal: nominal_7,Defective: defective_16
2025-11-22T07:47:10.126690,0.1,1.0,False,img_37,img_37,Defective,Nominal|Defective,2,0.5,0.5,Nominal: nominal_7,Defective: defective_5
2025-11-22T07:47:10.126690,0.1,1.0,False,img_38,img_38,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_20,Defective: defective_5
2025-11-22T07:47:10.126690,0.1,1.0,False,img_39,img_39,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_28,Defective: defective_18
2025-11-22T07:47:10.126690,0.1,1.0,False,img_40,img_40,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_28,Defective: defective_5
2025-11-22T07:47:10.126690,0.1,1.0,False,img_41,img_41,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_24,Defective: defective_17
2025-11-22T07:47:10.126690,0.1,1.0,False,img_42,img_42,Nominal,Nominal,1,0.501,0.499,Nominal: nominal_31,Defective: defective_16
2025-11-22T07:47:10.126690,0.1,1.0,False,img_43,img_43,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_19,Defective: defective_5
2025-11-22T07:47:10.126690,0.1,1.0,False,img_44,img_44,Defective,Defective,1,0.5,0.5,Nominal: nominal_12,Defective: defective_5
2025-11-22T07:47:10.126690,0.1,1.0,False,img_45,img_45,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_7,Defective: defective_16
2025-11-22T07:47:10.126690,0.1,1.0,False,img_46,img_46,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_1,Defective: defective_19
2025-11-22T07:47:10.126690,0.1,1.0,False,img_47,img_47,Defective,Defective,1,0.5,0.5,Nominal: nominal_28,Defective: defective_5
2025-11-22T07:47:10.126690,0.1,1.0,False,img_48,img_48,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_5,Defective: defective_6
2025-11-22T07:47:10.126690,0.1,1.0,False,img_49,img_49,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_2,Defective: defective_16
2025-11-22T07:47:10.126690,0.1,1.0,False,img_50,img_50,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_17,Defective: defective_6
2025-11-22T07:47:10.126690,0.1,1.0,False,img_51,img_51,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_28,Defective: defective_5
2025-11-22T07:47:10.126690,0.1,1.0,False,img_52,img_52,Nominal,Nominal,1,0.501,0.499,Nominal: nominal_13,Defective: defective_5
2025-11-22T07:47:10.126690,0.1,1.0,False,img_53,img_53,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_25,Defective: defective_5
2025-11-22T07:47:10.126690,0.1,1.0,False,img_54,img_54,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_2,Defective: defective_7
2025-11-22T07:47:10.126690,0.1,1.0,False,img_55,img_55,Nominal,Nominal,1,0.501,0.499,Nominal: nominal_13,Defective: defective_16
