datetime_of_operation,alpha,temperature,mondrian,image_path,image_name,point_prediction,prediction_set,set_size,Nominal_prob,Defective_prob,nominal_description,defective_description
2025-11-18T16:51:39.837365,0.1,1.0,True,img_0,img_0,Defective,Nominal|Defective,2,0.5,0.5,Nominal: nominal_37,Defective: defective_11
2025-11-18T16:51:39.837365,0.1,1.0,True,img_1,img_1,Nominal,Nominal,1,0.502,0.498,Nominal: nominal_10,Defective: defective_18
2025-11-18T16:51:39.837365,0.1,1.0,True,img_2,img_2,Defective,Defective,1,0.498,0.502,Nominal: nominal_4,Defective: defective_32
2025-11-18T16:51:39.837365,0.1,1.0,True,img_3,img_3,Nominal,Nominal,1,0.502,0.498,Nominal: nominal_1,Defective: defective_44
2025-11-18T16:51:39.837365,0.1,1.0,True,img_4,img_4,Nominal,Nominal,1,0.501,0.499,Nominal: nominal_17,Defective: defective_19
2025-11-18T16:51:39.837365,0.1,1.0,True,img_5,img_5,Defective,Defective,1,0.499,0.501,Nominal: nominal_48,Defective: defective_49
2025-11-18T16:51:39.837365,0.1,1.0,True,img_6,img_6,Nominal,Nominal,1,0.501,0.499,Nominal: nominal_36,Defective: defective_4
2025-11-18T16:51:39.837365,0.1,1.0,True,img_7,img_7,Nominal,Nominal,1,0.502,0.498,Nominal: nominal_29,Defective: defective_44
2025-11-18T16:51:39.837365,0.1,1.0,True,img_8,img_8,Nominal,Nominal,1,0.501,0.499,Nominal: nominal_33,Defective: defective_7
2025-11-18T16:51:39.837365,0.1,1.0,True,img_9,img_9,Nominal,Nominal|Defective,2,0.5,0.5,Nominal: nominal_40,Defective: defective_44
2025-11-18T16:51:39.837365,0.1,1.0,True,img_10,img_10,Nominal,Nominal|Defective,2,0.5,0.5,Nominal: nominal_25,Defective: defective_7
2025-11-18T16:51:39.837365,0.1,1.0,True,img_11,img_11,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_38,Defective: defective_7
2025-11-18T16:51:39.837365,0.1,1.0,True,img_12,img_12,Nominal,Nominal,1,0.505,0.495,Nominal: nominal_34,Defective: defective_32
2025-11-18T16:51:39.837365,0.1,1.0,True,img_13,img_13,Nominal,Nominal,1,0.5,0.5,Nominal: nominal_25,Defective: defective_7
2025-11-18T16:51:39.837365,0.1,1.0,True,img_14,img_14,Nominal,Nominal,1,0.513,0.487,Nominal: nominal_3,Defective: defective_3
2025-11-18T16:51:39.837365,0.1,1.0,True,img_15,img_15,Defective,Nominal|Defective,2,0.499,0.501,Nominal: nominal_33,Defective: defective_7
2025-11-18T16:51:39.837365,0.1,1.0,True,img_16,img_16,Nominal,Nominal,1,0.501,0.499,Nominal: nominal_9,Defective: defective_19
2025-11-18T16:51:39.837365,0.1,1.0,True,img_17,img_17,Nominal,Nominal,1,0.501,0.499,Nominal: nominal_17,Defective: defective_7
2025-11-18T16:51:39.837365,0.1,1.0,True,img_18,img_18,Nominal,Nominal,1,0.503,0.497,Nominal: nominal_33,Defective: defective_6
2025-11-18T16:51:39.837365,0.1,1.0,True,img_19,img_19,Nominal,Nominal,1,0.501,0.499,Nominal: nominal_18,Defective: defective_14
2025-11-18T16:51:39.837365,0.1,1.0,True,img_20,img_20,Defective,Nominal|Defective,2,0.5,0.5,Nominal: nominal_16,Defective: defective_6
2025-11-18T16:51:39.837365,0.1,1.0,True,img_21,img_21,Nominal,Nominal,1,0.502,0.498,Nominal: nominal_24,Defective: defective_29
2025-11-18T16:51:39.837365,0.1,1.0,True,img_22,img_22,Nominal,Nominal,1,0.501,0.499,Nominal: nominal_16,Defective: defective_44
2025-11-18T16:51:39.837365,0.1,1.0,True,img_23,img_23,Defective,Nominal|Defective,2,0.5,0.5,Nominal: nominal_23,Defective: defective_37
2025-11-18T16:51:39.837365,0.1,1.0,True,img_24,img_24,Nominal,Nominal,1,0.503,0.497,Nominal: nominal_23,Defective: defective_6
2025-11-18T16:51:39.837365,0.1,1.0,True,img_25,img_25,Defective,Defective,1,0.499,0.501,Nominal: nominal_33,Defective: defective_32
2025-11-18T16:51:39.837365,0.1,1.0,True,img_26,img_26,Nominal,Nominal,1,0.504,0.496,Nominal: nominal_7,Defective: defective_26
2025-11-18T16:51:39.837365,0.1,1.0,True,img_27,img_27,Defective,Nominal|Defective,2,0.5,0.5,Nominal: nominal_33,Defective: defective_7
2025-11-18T16:51:39.837365,0.1,1.0,True,img_28,img_28,Defective,Defective,1,0.497,0.503,Nominal: nominal_16,Defective: defective_21
2025-11-18T16:51:39.837365,0.1,1.0,True,img_29,img_29,Nominal,Nominal,1,0.502,0.498,Nominal: nominal_41,Defective: defective_27
2025-11-18T16:51:39.837365,0.1,1.0,True,img_30,img_30,Defective,Defective,1,0.497,0.503,Nominal: nominal_38,Defective: defective_22
2025-11-18T16:51:39.837365,0.1,1.0,True,img_31,img_31,Defective,Defective,1,0.496,0.504,Nominal: nominal_40,Defective: defective_38
2025-11-18T16:51:39.837365,0.1,1.0,True,img_32,img_32,Defective,Nominal|Defective,2,0.5,0.5,Nominal: nominal_32,Defective: defective_7
